a,b,c,d
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
A,H,I,K
A,H,I,K
A,H,I,K
A,H,I,K
A,H,I,K
A,H,I,K
A,H,I,K
A,H,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
D,C,G,K
D,C,G,K
D,C,G,K
D,C,G,K
D,C,G,K
D,C,G,K
D,C,G,K
D,C,G,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,F,H,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,H,J,K
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
F,G,J,L
F,G,J,L
F,G,J,L
F,G,J,L
F,G,J,L
F,G,J,L
F,G,J,L
F,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
D,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
B,F,I,L
B,F,I,L
B,F,I,L
B,F,I,L
B,F,I,L
B,F,I,L
B,F,I,L
B,F,I,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,G,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
D,D,H,H
D,D,H,H
D,D,H,H
D,D,H,H
D,D,H,H
D,D,H,H
D,D,H,H
D,D,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
B,G,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
C,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,F,H,L
B,G,H,L
B,G,H,L
B,G,H,L
B,G,H,L
B,G,H,L
B,G,H,L
B,G,H,L
B,G,H,L
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
C,D,I,H
C,D,I,H
C,D,I,H
C,D,I,H
C,D,I,H
C,D,I,H
C,D,I,H
C,D,I,H
B,F,J,H
B,F,J,H
B,F,J,H
B,F,J,H
B,F,J,H
B,F,J,H
B,F,J,H
B,F,J,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,C,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,H,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,L
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,C,I,J
F,C,I,J
F,C,I,J
F,C,I,J
F,C,I,J
F,C,I,J
F,C,I,J
F,C,I,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
E,F,K,J
E,F,K,J
E,F,K,J
E,F,K,J
E,F,K,J
E,F,K,J
E,F,K,J
E,F,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
A,H,J,J
A,H,J,J
A,H,J,J
A,H,J,J
A,H,J,J
A,H,J,J
A,H,J,J
A,H,J,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
D,D,K,J
B,F,K,J
B,F,K,J
B,F,K,J
B,F,K,J
B,F,K,J
B,F,K,J
B,F,K,J
B,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
C,F,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
B,F,G,K
B,F,G,K
B,F,G,K
B,F,G,K
B,F,G,K
B,F,G,K
B,F,G,K
B,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,K,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,G,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
D,F,H,K
A,C,I,K
A,C,I,K
A,C,I,K
A,C,I,K
A,C,I,K
A,C,I,K
A,C,I,K
A,C,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
E,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,G,K
E,F,H,K
E,F,H,K
E,F,H,K
E,F,H,K
E,F,H,K
E,F,H,K
E,F,H,K
E,F,H,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
A,G,K,K
A,G,K,K
A,G,K,K
A,G,K,K
A,G,K,K
A,G,K,K
A,G,K,K
A,G,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
E,C,J,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,H,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
C,G,I,K
C,G,I,K
C,G,I,K
C,G,I,K
C,G,I,K
C,G,I,K
C,G,I,K
C,G,I,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
E,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,C,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
C,G,J,K
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
C,G,K,L
C,G,K,L
C,G,K,L
C,G,K,L
C,G,K,L
C,G,K,L
C,G,K,L
C,G,K,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
E,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
B,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,G,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
C,H,J,L
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
A,G,J,L
B,G,G,L
B,G,G,L
B,G,G,L
B,G,G,L
B,G,G,L
B,G,G,L
B,G,G,L
B,G,G,L
B,G,K,L
B,G,K,L
B,G,K,L
B,G,K,L
B,G,K,L
B,G,K,L
B,G,K,L
B,G,K,L
A,D,J,L
A,D,J,L
A,D,J,L
A,D,J,L
A,D,J,L
A,D,J,L
A,D,J,L
A,D,J,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
B,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
C,D,H,L
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,J,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,G,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,H,H,I
A,H,H,I
A,H,H,I
A,H,H,I
A,H,H,I
A,H,H,I
A,H,H,I
A,H,H,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,H,H,H
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
F,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
E,D,G,I
E,D,G,I
E,D,G,I
E,D,G,I
E,D,G,I
E,D,G,I
E,D,G,I
E,D,G,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,C,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
E,H,H,I
E,H,H,I
E,H,H,I
E,H,H,I
E,H,H,I
E,H,H,I
E,H,H,I
E,H,H,I
C,H,I,I
C,H,I,I
C,H,I,I
C,H,I,I
C,H,I,I
C,H,I,I
C,H,I,I
C,H,I,I
C,C,I,I
C,C,I,I
C,C,I,I
C,C,I,I
C,C,I,I
C,C,I,I
C,C,I,I
C,C,I,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,I
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
A,C,J,G
A,C,J,G
A,C,J,G
A,C,J,G
A,C,J,G
A,C,J,G
A,C,J,G
A,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
D,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
C,C,J,G
F,C,H,G
F,C,H,G
F,C,H,G
F,C,H,G
F,C,H,G
F,C,H,G
F,C,H,G
F,C,H,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
C,G,J,G
D,G,J,G
D,G,J,G
D,G,J,G
D,G,J,G
D,G,J,G
D,G,J,G
D,G,J,G
D,G,J,G
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
B,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
C,G,J,I
